"cid","title","categories","website","phone","review_rating","review_count","price_range","description","attributes","owner_name","is_verified","address","city","postal_code","state","country","latitude","longitude","emails","socials"
"16743662923852946366","ECTV","[""Television station""]",,"(570)800-1906",0,0,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","ECTV (Owner)",true,"317 Linden St, Scranton, PA 18503","Scranton","18503","Pennsylvania","US",41.4106093,-75.66431089999999,,
"16979982657820890018","ABC","[""Television station""]","http://abc.com/","(570)346-7474",0,0,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","ABC (Owner)",true,"16 Montage Mountain Rd, Moosic, PA 18507","Moosic","18507","Pennsylvania","US",41.3703306,-75.6816978,"[""changetoabcemail@abc.com""]","{""twitter"":""https://twitter.com/ABCNetwork"",""facebook"":""https://www.facebook.com/ABCNetwork/"",""instagram"":""https://www.instagram.com/ABCNetwork/""}"
"4999525660585049008","NCTV45","[""Television station"",""Advertising agency"",""News service"",""Publisher""]","http://www.nctv45.com/","+1724-510-7345",5,1,,,"[]","NCTV45 (Owner)",true,"26 N Mill St, New Castle, PA 16101, United States","New Castle","16101","Pennsylvania","US",41.0008803,-80.3440569,"[""nctv45@gmail.com""]","{""twitter"":""https://twitter.com/Nctv45"",""facebook"":""https://www.facebook.com/NCTV45com-562643520498221/""}"
"3782455104528253112","EDS TV","[""Television repair service"",""Home automation company"",""Home theater store""]","https://eds-tv.com/?utm_source=google&utm_medium=organic&utm_campaign=seolocale","+1215-997-4300",4.9,206,,,"[""Small business"",""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Assembly service"",""Installation service"",""Repair services"",""Credit cards"",""Debit cards"",""NFC mobile payments""]","EDS TV (Owner)",true,"927 Bethlehem Pike B, Colmar, PA 18915, United States","Colmar","18915","Pennsylvania","US",40.2834213,-75.26157119999999,,
"7043878645683921908","Kw Live TV","[""Television station""]","https://kwlivetv.com/contact-us-1","+1610-792-5900",0,0,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Kw Live TV (Owner)",true,"South Research, 400 Arcola Rd A-5, Collegeville, PA 19426, United States","Collegeville","19426","Pennsylvania","US",40.1619772,-75.4631225,"[]","{}"
"7798844642499105463","WZAR TV","[""Television station""]","http://www.wzartv.com/","(610)369-5005",0,0,,,"[]","WZAR TV (Owner)",true,"215 W Philadelphia Ave B-SW, Boyertown, PA 19512","Boyertown","19512","Pennsylvania","US",40.3350551,-75.64119869999999,"[""contact@sansoxygen.com""]","{}"
"16738800063871337405","WYOU-TV transmit","[""Television station""]",,"",0,0,,,"[""Wheelchair accessible parking lot""]","WYOU-TV transmit (Owner)",true,"70 Sterling St, Mountain Top, PA 18707","Mountain Top","18707","Pennsylvania","US",41.1829275,-75.87377769999999,,
"16081478467637388454","Wejiut","[""Television station""]",,"(256)376-1891",0,0,,,"[""Wheelchair accessible parking lot""]","Wejiut (Owner)",true,"15 Orchard Ln, Dallas, PA 18612","Dallas","18612","Pennsylvania","US",41.3196351,-75.9552042,,
"3947881053911238919","Wtajtv 10 Sales","[""Television station""]",,"(814)371-4872",2,1,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Wtajtv 10 Sales (Owner)",true,"2 W Park Ave, DuBois, PA 15801","DuBois","15801","Pennsylvania","US",41.120037,-78.76010889999999,,
"181642263113981692","bulbland","[""Television station""]","http://www.bulbland.com/contact-bulbland","+1855-285-2526",0,0,,,"[""Wheelchair accessible parking lot""]","bulbland (Owner)",true,"313 Elm Ave, North Wales, PA 19454, United States","North Wales","19454","Pennsylvania","US",40.2092263,-75.2812958,"[""support@hdetron.com"",""support@bulbland.com""]","{}"
"2049833455541696797","WJAC-TV - State College Bureau","[""Television station""]","http://www.wjactv.com/","+1814-272-5314",3,1,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WJAC-TV - State College Bureau (Owner)",true,"1524 W College Ave, State College, PA 16801, United States","State College","16801","Pennsylvania","US",40.7801588,-77.8788713,"[""news@wjactv.com""]","{""twitter"":""https://twitter.com/wjactv"",""facebook"":""https://www.facebook.com/wjactv"",""instagram"":""https://www.instagram.com/unfilteredsoccer/""}"
"18366162368806368290","FOX43 WPMT","[""Television station""]","http://fox43.com/","(717)843-0043",4.5,28,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","FOX43 WPMT (Owner)",true,"2005 S Queen St, York, PA 17403","York","17403","Pennsylvania","US",39.9406639,-76.6981881,"[]","{}"
"2809362723250751022","Renda Broadcasting Corporation","[""Television station""]","http://www.rendabroadcasting.com/","+1412-875-1800",0,0,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Debit cards""]","Renda Broadcasting Corporation (Owner)",true,"900 Parish St, Green Tree, PA 15206, United States","Green Tree","15206","Pennsylvania","US",40.427904,-80.0435799,"[""info@rendamedia.com""]","{}"
"4061840785249531842","MUTV99","[""Television station""]","http://mutv99.com/","",5,2,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","MUTV99 (Owner)",true,"10 N George St, Millersville, PA 17551","Millersville","17551","Pennsylvania","US",39.9986784,-76.3544115,"[""info@mysite.com"",""mutv99.1@gmail.com""]","{""twitter"":""https://twitter.com/MUTV99"",""facebook"":""https://www.facebook.com/MUTV99.1"",""instagram"":""https://www.instagram.com/mutv_99/""}"
"13665069207538978372","WPXI-TV New Castle Translator","[""Television station""]",,"",0,0,,,"[""Wheelchair accessible parking lot""]","WPXI-TV New Castle Translator (Owner)",true,"803 Shenango Stop Rd, New Castle, PA 16101","New Castle","16101","Pennsylvania","US",40.9504755,-80.2900389,,
"13305856277708040137","Blue Ridge Communications TV-13","[""Television station""]","http://www.brctv13.com/","(610)826-4060",4,22,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Blue Ridge Communications TV-13 (Owner)",true,"936 Elm St, Lehighton, PA 18235","Lehighton","18235","Pennsylvania","US",40.8285624,-75.6516753,"[""brcnews@brctv13.com""]","{""twitter"":""https://twitter.com/BRCNews13"",""facebook"":""https://facebook.com/BRCNews13"",""instagram"":""https://www.instagram.com/brctv13""}"
"2663470076364570284","Tom's TV Sales & Services","[""Television repair service""]",,"(610)582-5351",4.2,11,,,"[""Repair services""]","Tom's TV Sales & Services (Owner)",true,"541 W Baumstown Rd, Birdsboro, PA 19508","Birdsboro","19508","Pennsylvania","US",40.285295,-75.8110619,,
"14875908746142988095","Venago Video Inc","[""Television station""]",,"(814)432-8022",0,0,,,"[]","Venago Video Inc (Owner)",true,"503 13th St, Franklin, PA 16323","Franklin","16323","Pennsylvania","US",41.396682,-79.8315385,,
"9529502615383937783","WQED","[""Television station"",""Non-profit organization"",""Media company""]","https://www.wqed.org/","(412)622-1300",4.5,84,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WQED (Owner)",true,"4802 Fifth Ave, Pittsburgh, PA 15213","Pittsburgh","15213","Pennsylvania","US",40.4469945,-79.9449724,"[""plus@wqed.org""]","{""facebook"":""https://www.facebook.com/WQEDPittsburgh/"",""linkedin"":""https://www.linkedin.com/company/wqed-multimedia/"",""instagram"":""https://www.instagram.com/wqed/""}"
"15960318824367663098","WVIA WNEP","[""Television station""]",,"",4,1,,,"[]","WVIA WNEP (Owner)",true,"Armstrong Township, PA 17702","Armstrong Township",,"Pennsylvania","US",41.20928809999999,-76.95782419999999,,
"4087644040074148540","Radio Negotiator","[""Television station""]",,"(800)969-2636",0,0,,,"[""Wheelchair accessible parking lot""]","Radio Negotiator (Owner)",true,"15 Reese Ave, Newtown Square, PA 19073","Newtown Square","19073","Pennsylvania","US",39.9840495,-75.400206,,
"1285090290512285351","WPDN DT 24","[""Television station""]",,"(412)682-1890",0,0,,,"[]","WPDN DT 24 (Owner)",true,"3801 Dammond Dr, Pittsburgh, PA 15261","Pittsburgh","15261","Pennsylvania","US",40.44478609999999,-79.9595822,,
"12145578510140129969","Los de Patanegra","[""Television station""]",,"(412)391-2535",0,0,,,"[]","Los de Patanegra (Owner)",true,"2840 Liberty Ave Unit 204, Pittsburgh, PA 15222","Pittsburgh","15222","Pennsylvania","US",40.4569211,-79.97357989999999,,
"4737009059107513707","Moon Community Access Television","[""Television station""]","http://www.mca-tv.org/","+1412-269-1191",3.7,3,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Moon Community Access Television (Owner)",true,"1000 Beaver Grade Rd, Moon Township, PA 15108, United States","Moon Township","15108","Pennsylvania","US",40.50532279999999,-80.20562199999999,"[]","{}"
"13584892497923360320","AT&T SportsNet Pittsburgh","[""Television station""]",,"+1412-316-3800",4.3,19,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","AT&T SportsNet Pittsburgh (Owner)",true,"323 N Shr Dr, Pittsburgh, PA 15212, United States","Pittsburgh","15212","Pennsylvania","US",40.44583189999999,-80.0103627,,
"17915980187723099120","WHVL TV","[""Television station""]","https://www.whvl.com/","+1814-238-9485",3.7,3,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WHVL TV (Owner)",true,"2820 E College Ave A, State College, PA 16801, United States","State College","16801","Pennsylvania","US",40.82928,-77.8016481,"[]","{""twitter"":""https://twitter.com/whvl"",""facebook"":""https://www.facebook.com/WHVL-TV-5947619721/"",""instagram"":""https://www.instagram.com/whvl_tv/""}"
"13376930544408440124","WRSC","[""Television station""]",,"+1814-237-4201",5,1,,,"[""Wheelchair accessible parking lot""]","WRSC (Owner)",true,"2551 Park Center Blvd, State College, PA 16801, United States","State College","16801","Pennsylvania","US",40.7692256,-77.8831514,,
"9657765624220959864","WWCP","[""Television station""]",,"+1814-237-4987",5,1,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WWCP (Owner)",true,"141 W Beaver Ave, State College, PA 16801, United States","State College","16801","Pennsylvania","US",40.7926836,-77.861469,,
"254345379244895421","WNEP-TV transmit","[""Television station""]",,"",3.3,3,,,"[]","WNEP-TV transmit (Owner)",true,"Mountain Top, PA 18707, United States","Mountain Top","18707","Pennsylvania","US",41.182555,-75.8710253,,
"6740400866806601469","My TV Pro","[""Television station""]","https://myiptvpro.com/contact/","+1610-235-7170",0,0,,,"[]","My TV Pro (Owner)",true,"720 Windermere Ave, Drexel Hill, PA 19026, United States","Drexel Hill","19026","Pennsylvania","US",39.9580539,-75.2889534,"[]","{}"
"18213625298949070134","Millennium Sales & Marketing","[""Television station""]",,"+1215-563-5400",0,0,,,"[]","Millennium Sales \u0026 Marketing (Owner)",true,"1880 John F Kennedy Blvd # 701, Philadelphia, PA 19103, United States","Philadelphia","19103","Pennsylvania","US",39.9540924,-75.17100769999999,,
"10484805619684797133","WGTW TV 48","[""Television station""]","http://www.tbn.org/","(610)583-1370",4,4,,,"[]","WGTW TV 48 (Owner)",true,"1810 Columbia Ave, Folcroft, PA 19032","Folcroft","19032","Pennsylvania","US",39.8896173,-75.2768947,"[""chagen@tbn.tv"",""records@tbn.tv"",""oleg@fishermenlabs.com""]","{""twitter"":""https://twitter.com/tbn"",""facebook"":""https://www.facebook.com/tbn"",""instagram"":""https://instagram.com/tbn""}"
"8825616282317406664","WPXI-TV Uniontown Translator","[""Television station""]",,"",5,1,,,"[""Wheelchair accessible parking lot""]","WPXI-TV Uniontown Translator (Owner)",true,"182 Jumonville Rd, Hopwood, PA 15445","Hopwood","15445","Pennsylvania","US",39.8545247,-79.65553919999999,,
"16746081410327489526","C-Net","[""Television station""]","https://www.cnet1.org/","(814)238-5031",5,1,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Debit cards""]","C-Net (Owner)",true,"243 S Allen St Suite 337, State College, PA 16801","State College","16801","Pennsylvania","US",40.7927972,-77.8587939,"[""chahn@cnet1.org""]","{}"
"8313863140006145807","WJAC-TV State College Translator","[""Television station""]",,"",0,0,,,"[""Wheelchair accessible parking lot""]","WJAC-TV State College Translator (Owner)",true,"147 Jackson Trail, Pine Grove Mills, PA 16868","Pine Grove Mills","16868","Pennsylvania","US",40.7167111,-77.8926985,,
"27339683704142048","UNiE TV & Radio","[""Television station""]","https://unie.tv/get-in-touch/","(866)723-1034",0,0,,,"[""Wheelchair accessible parking lot""]","UNiE TV & Radio (Owner)",true,"696 Seven Bridge Rd, East Stroudsburg, PA 18302","East Stroudsburg","18302","Pennsylvania","US",41.005836,-75.1389181,"[]","{}"
"10457188023300438072","WJET ABC 24","[""Television station""]",,"(814)461-1000",4.5,4,,,"[""Wheelchair accessible parking lot""]","WJET ABC 24 (Owner)",true,"1 Boston Store Pl, Erie, PA 16501","Erie","16501","Pennsylvania","US",42.1278923,-80.0844477,,
"10372556431617673933","Pottstown Community TV","[""Television station""]",,"+1610-327-1866",1,1,,,"[""Wheelchair accessible parking lot""]","Pottstown Community TV (Owner)",true,"100 E High St, Pottstown, PA 19464, United States","Pottstown","19464","Pennsylvania","US",40.2456254,-75.65226419999999,,
"16987614905113066662","vowinkle tv","[""Television station""]",,"+1484-544-4477",0,0,,,"[]","vowinkle tv (Owner)",true,"1450 Hawthorn Dr, Easton, PA 18040, United States","Easton","18040","Pennsylvania","US",40.7257965,-75.2420908,,
"11184297913162265639","WTAJ-TV","[""Television station""]","http://www.wearecentralpa.com/","+1814-942-1010",4.7,42,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WTAJ-TV (Owner)",true,"5000 6th Ave UNIT 1, Altoona, PA 16602, United States","Altoona","16602","Pennsylvania","US",40.4779118,-78.420959,"[]","{}"
"9956145255979885705","Sportsfever Television Network","[""Television station""]",,"(717)715-5871",1,1,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Sportsfever Television Network (Owner)",true,"274 Endslow Rd, Marietta, PA 17547","Marietta","17547","Pennsylvania","US",40.09064499999999,-76.578679,,
"14991195806735868791","WGCB","[""Television station""]",,"(717)246-1681",5,4,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WGCB (Owner)",true,"2900 Windsor Rd, Red Lion, PA 17356","Red Lion","17356","Pennsylvania","US",39.9052315,-76.582117,,
"13790703183580317866","TVC Victoriauc","[""Television station""]",,"",0,0,,,"[""Wheelchair accessible parking lot""]","TVC Victoriauc (Owner)",true,"Kennett Square, PA 19348, United States","Kennett Square","19348","Pennsylvania","US",39.8434575,-75.7155703,,
"8936527245533233073","CANAL U","[""Television station""]",,"",0,0,,,"[]","CANAL U (Owner)",true,"700 Arbor Ln, Kennett Square, PA 19348, United States","Kennett Square","19348","Pennsylvania","US",39.8569561,-75.6889427,,
"14598270956693784153","Pottsville TV","[""Television repair service""]",,"(570)628-2226",4.5,13,,,"[""Repair services""]","Pottsville TV (Owner)",true,"951 Cressona Rd, Pottsville, PA 17901","Pottsville","17901","Pennsylvania","US",40.6637758,-76.2041338,,
"14462368130263823318","Geek Squad","[""Television repair service"",""Computer repair service"",""Computer service"",""Data recovery service"",""Mobile phone repair shop""]","https://stores.bestbuy.com/pa/quakertown/646-n-west-end-blvd-1395/geeksquad.html?ref\u003dNS\u0026loc\u003dns100","(215)804-0039",3.1,18,"$$",,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Repair services"",""Batteries"",""Credit cards"",""Debit cards"",""NFC mobile payments"",""On-site parking""]","Geek Squad (Owner)",true,"646 N West End Blvd, Quakertown, PA 18951","Quakertown","18951","Pennsylvania","US",40.4608359,-75.3717618,,
"3641271585436740284","WPCB Cornerstone Network Inc","[""Television station""]","https://ctvn.org/","+1412-824-3930",4.9,36,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Debit cards""]","WPCB Cornerstone Network Inc (Owner)",true,"1 Signal Hill Dr, Wall, PA 15148, United States","Wall","15148","Pennsylvania","US",40.3921353,-79.7809997,"[""info@ctvn.org"",""captioninghelp@ctvn.org"",""thollis@ctvn.org""]","{""facebook"":""https://www.facebook.com/CornerstoneTV"",""instagram"":""https://www.instagram.com/CornerstoneTV/""}"
"4609629691187147859","Broadcast Communications Inc","[""Television station""]",,"(724)527-6300",3,1,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Broadcast Communications Inc (Owner)",true,"Greensburg, PA 15601","Greensburg","15601","Pennsylvania","US",40.3014581,-79.5389289,,
"5205641259962599568","CBS Pittsburgh","[""Television station""]","https://www.cbsnews.com/pittsburgh/","(412)575-2200",0,0,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","CBS Pittsburgh (Owner)",true,"420 Fort Duquesne Blvd #100, Pittsburgh, PA 15222","Pittsburgh","15222","Pennsylvania","US",40.4428457,-80.00555299999999,"[""sarah.baldwin@paramount.com""]","{""twitter"":""https://twitter.com/AFGutierrez/status/2021494040668274923"",""facebook"":""https://www.facebook.com/CBSNews/"",""instagram"":""https://instagram.com/cbsnews/""}"
"15809992319621701183","CBS Philadelphia","[""Television station""]","https://www.cbsnews.com/philadelphia/","(215)977-5333",3.9,93,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","CBS Philadelphia (Owner)",true,"1555 Hamilton St, Philadelphia, PA 19130","Philadelphia","19130","Pennsylvania","US",39.9617803,-75.1643674,"[""sarah.baldwin@paramount.com""]","{""twitter"":""https://twitter.com/AFGutierrez/status/2021494040668274923"",""facebook"":""https://www.facebook.com/CBSNews/"",""instagram"":""https://instagram.com/cbsnews/""}"
"8289729570156165999","Air It Out Radio","[""Radio broadcaster"",""Artist"",""Food court"",""Hip hop dance class"",""Internet cafe"",""Internet marketing service"",""Internet service provider"",""Musician"",""Radiologist"",""Television station""]","https://airitoutradio.net/","(835)225-8859",0,0,,,"[]","Air It Out Radio (Owner)",true,"2424 E York St #226, Philadelphia, PA 19125","Philadelphia","19125","Pennsylvania","US",39.9774533,-75.1245282,"[""filler@godaddy.com"",""itsairitoutradio@gmail.com""]","{""facebook"":""https://www.facebook.com/AIRITOUTRADIO/"",""linkedin"":""https://www.linkedin.com/in/fiya-chick-08057666"",""instagram"":""https://www.instagram.com/airitoutradio/""}"
"12017505615690760429","Welder Training & Testing Institute (WTTI)","[""Television station""]","https://wtti.com/about-us.html","(610)820-9551",4.5,2,,,"[""Wheelchair accessible parking lot""]","Welder Training \u0026 Testing Institute (WTTI) (Owner)",true,"1144 N Graham St, Allentown, PA 18109","Allentown","18109","Pennsylvania","US",40.626309,-75.44727309999999,"[""erik@wtti.com""]","{}"
"2908789105536450406","Flowers Radio & Television","[""Television repair service""]","https://www.flowersradiotv.com/","(724)342-2463",4.5,45,,,"[""Onsite services"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Repair services"",""Credit cards"",""NFC mobile payments""]","Flowers Radio & Television (Owner)",true,"3765 E State St, Hermitage, PA 16148","Hermitage","16148","Pennsylvania","US",41.2347884,-80.4405051,,
"2923678541764344168","WBRE-TV transmit","[""Television station""]",,"",0,0,,,"[""Wheelchair accessible parking lot""]","WBRE-TV transmit (Owner)",true,"Mountain Top, PA 18707","Mountain Top","18707","Pennsylvania","US",41.1836271,-75.8668398,,
"8967046537769909458","Fox 56 WOLF","[""Television station""]","https://fox56.com/","+1570-970-5600",4.1,25,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Fox 56 WOLF (Owner)",true,"1181 PA-315, Wilkes-Barre, PA 18702, United States","Wilkes-Barre","18702","Pennsylvania","US",41.2607062,-75.8185397,"[""fox56news@sbgtv.com"",""jcadman@sbgtv.com"",""sdomozyc@sbgi.net"",""comments@sbgi.net"",""childrenstv@sbgtv.com"",""advertising@sbgtv.com"",""contentsales@sbgtv.com""]","{""twitter"":""https://twitter.com/fox56wolf"",""facebook"":""https://www.facebook.com/FOX56wolftv"",""instagram"":""https://www.instagram.com/fox56wolftv/""}"
"4356181835140584268","Valley TV Services","[""Television repair service""]",,"(570)788-1004",3,26,,,"[""Repair services"",""Appointment required""]","Valley TV Services (Owner)",true,"Drums, PA 18222","Drums","18222","Pennsylvania","US",41.0331658,-76.0043731,,
"10271383908250861615","Rongaus Broadcast Media Services","[""Television station""]",,"(724)301-1311",4.2,5,,,"[""Wheelchair accessible parking lot""]","Rongaus Broadcast Media Services (Owner)",true,"741 Barkeyville Rd, Grove City, PA 16127","Grove City","16127","Pennsylvania","US",41.1703743,-80.0584231,,
"3983336135174638166","Grind City Media LLC","[""Television station"",""Recording studio""]","http://www.grindcity.biz/","+1412-475-8313",5,1,,,"[""Wheelchair accessible parking lot"",""Debit cards""]","Grind City Media LLC (Owner)",true,"2034 Monongahela Ave, Pittsburgh, PA 15218, United States","Pittsburgh","15218","Pennsylvania","US",40.419346,-79.8890462,"[]","{}"
"6261346833154626424","WJAC-TV Altoona Translator","[""Television station""]",,"",5,1,,,"[""Wheelchair accessible parking lot""]","WJAC-TV Altoona Translator (Owner)",true,"408 Lookout Ave, Dysart, PA 16636","Dysart","16636","Pennsylvania","US",40.569154,-78.44034309999999,,
"6327712007589456028","WJAC","[""Television station""]","http://www.wjactv.com/","(814)371-6022",2.3,3,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WJAC (Owner)",true,"801 E DuBois Ave, DuBois, PA 15801","DuBois","15801","Pennsylvania","US",41.1249658,-78.74051419999999,"[""news@wjactv.com""]","{""twitter"":""https://twitter.com/wjactv"",""facebook"":""https://www.facebook.com/wjactv"",""instagram"":""https://www.instagram.com/unfilteredsoccer/""}"
"15201755569334689313","Community Media of South Central PA","[""Television station"",""Media company"",""Non-profit organization""]","http://communitymedia.net/","+1717-334-3000",5,5,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Community Media of South Central PA (Owner)",true,"128 N Peters St, New Oxford, PA 17350, United States","New Oxford","17350","Pennsylvania","US",39.8666588,-77.0549289,"[""info@communitymedia.net""]","{""facebook"":""https://www.facebook.com/communitymedia.net"",""linkedin"":""https://www.linkedin.com/company/community-media-pa/"",""instagram"":""https://www.instagram.com/communitymediapeg""}"
"6072015810484811002","NCTV45 & NCRadio450","[""Television station""]","https://www.nctv45.com/","(724)510-7345",5,2,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","NCTV45 & NCRadio450 (Owner)",true,"2024 Wilmington Rd, New Castle, PA 16105","New Castle","16105","Pennsylvania","US",41.0216588,-80.35422109999999,"[""nctv45@gmail.com""]","{""twitter"":""https://twitter.com/Nctv45"",""facebook"":""https://www.facebook.com/NCTV45com-562643520498221/""}"
"11795928980696311485","Dick's TV Sales & Repair Center","[""Television repair service"",""Electronics repair shop""]","http://dickstv.com/","(724)983-1188",4.5,17,,,"[""Identifies as veteran-owned"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Dick's TV Sales & Repair Center (Owner)",true,"1194 E State St, Sharon, PA 16146","Sharon","16146","Pennsylvania","US",41.2329139,-80.48737679999999,,
"9365620216454108885","Radio Television contend production company","[""Television station""]",,"(717)693-1144",0,0,,,"[]","Radio Television contend production company (Owner)",true,"48 E Gay St, Dallastown, PA 17313","Dallastown","17313","Pennsylvania","US",39.8960581,-76.6453549,,
"17513968741656933005","WCBT","[""Television station"",""Computer consultant"",""Computer repair service"",""Web hosting company"",""Website designer""]",,"(814)435-8827",5,1,,,"[]","WCBT (Owner)",true,"25 Prospect Ave, Galeton, PA 16922","Galeton","16922","Pennsylvania","US",41.7320813,-77.6440147,,
"12676066571073889933","Music Mart TV & Electronics","[""Television repair service"",""Electronics store"",""Home cinema installation"",""Music store""]","http://musicmarttv.com/","(814)472-9570",4.6,48,,,"[""Small business"",""Curbside pickup"",""Delivery"",""In-store shopping"",""Onsite services"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Gender-neutral restroom"",""Quick visit"",""Credit cards"",""Debit cards"",""NFC mobile payments"",""Good for kids""]","Music Mart TV \u0026 Electronics (Owner)",true,"212 W High St, Ebensburg, PA 15931","Ebensburg","15931","Pennsylvania","US",40.4849693,-78.7266123,,
"8323383896841087184","WF","[""Television station""]",,"(814)952-6788",5,2,,,"[""Wheelchair accessible parking lot""]","WF (Owner)",true,"94 Glory Ln, Summerville, PA 15864","Summerville","15864","Pennsylvania","US",41.1458168,-79.29525749999999,,
"11771882212247373688","JusTV","[""Television station""]",,"(724)824-1699",0,0,,,"[]","JusTV (Owner)",true,"20 Leonberg Rd, Cranberry Twp, PA 16066","Cranberry Twp","16066","Pennsylvania","US",40.7069649,-80.0949031,,
"16621361003595611119","Pioneer Television Network","[""Television station"",""Media company""]","http://www.ptnnow.com/","+1717-945-7090",0,0,,,"[""Onsite services"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Pioneer Television Network (Owner)",true,"921 Nissley Rd, Lancaster, PA 17601, United States","Lancaster","17601","Pennsylvania","US",40.0676643,-76.39669169999999,"[""prayer@hopecitylife.com"",""programming@ptnnow.com"",""info@ptnnow.com""]","{""twitter"":""https://twitter.com/PioneerNetwork3"",""facebook"":""https://www.facebook.com/PTN.now"",""instagram"":""https://www.instagram.com/pioneertelevisionnetwork/""}"
"2587841254212741744","WICU 12","[""Television station""]","http://www.erienewsnow.com/","(814)454-5201",4,76,,,"[""Onsite services"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","WICU 12 (Owner)",true,"3514 State St, Erie, PA 16508","Erie","16508","Pennsylvania","US",42.104579,-80.0690619,"[""news@erienewsnow.com"",""e_n_t@msn.com"",""john@wsee.tv"",""smacdowell@erienewsnow.com"",""drogers@lillybroadcasting.com"",""asnow@wicu12.com"",""eknavel@wicu12.com"",""bcarle@wicu12.com"",""bhoward@erienewsnow.com"",""jduckworth@erienewsnow.com"",""rboscaljon@erienewsnow.com"",""emcneeley@erienewsnow.com"",""apost@erienewsnow.com"",""mruzzi@erienewsnow.com"",""msoliday@erienewsnow.com"",""tteudhope@erienewsnow.com"",""emastromatteo@erienewsnow.com"",""ladams@erienewsnow.com"",""jlast@erienewsnow.com"",""emizner@erienewsnow.com"",""jhixenbaugh@erienewsnow.com"",""pward@erienewsnow.com"",""jpalmer@erienewsnow.com"",""llepiscopo@erienewsnow.com"",""mrobson@erienewsow.com"",""kjeffers@lillybroadcasting.com"",""rknapp@lillybroadcasting.com"",""bscanland@erienewsnow.com"",""weather@erienewsnow.com"",""jstehlin@erienewsnow.com"",""tdivecchio@erienewsnow.com"",""dhunter@erienewsnow.com"",""kroland@erienewsnow.com"",""jlydic@erienewsnow.com"",""csohl@erienewsnow.com"",""mglass@erienewsnow.com"",""mfilippi@erienewsnow.com"",""tolsen@erienewsnow.com"",""kbuzard@erienewsnow.com"",""mspagnola@wicu12.com"",""jsanders@wicu12.com"",""jelan@erienewsnow.com"",""bptak@erienewsnow.com"",""dclark@erienewsnow.com"",""mkobylka@erienewsnow.com"",""jason.klocko@lillybroadcasting.com"",""sbarta@erienewsnow.com"",""rbonniger@erienewsnow.com"",""dcollier@erienewsnow.com"",""jgianoni@erienewsnow.com""]","{""facebook"":""https://www.facebook.com/erienewsnow"",""instagram"":""https://www.instagram.com/erienewsnow""}"
"8455968407915525010","WNUZ AM/FM/TV (No Public Offices / No Visitors Anytime)","[""Television station""]",,"(717)553-9574",0,0,,,"[]","WNUZ AM/FM/TV (No Public Offices / No Visitors Anytime) (Owner)",true,"Stony Hl Rd, Quarryville, PA 17566","Quarryville","17566","Pennsylvania","US",39.9239223,-76.1548543,,
"18342410955382019136","LCTV","[""Television station"",""Non-profit organization""]","https://lctv66.com/","+1717-394-5288",5,2,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","LCTV (Owner)",true,"252 N Queen St, Lancaster, PA 17603, United States","Lancaster","17603","Pennsylvania","US",40.0424727,-76.3066521,"[""info@lctv66.com""]","{""facebook"":""https://www.facebook.com/LCTV66""}"
